# Time (s),Amplitude (V)
8.579999999999999736e-09,5.251803374980469619e-04
8.599999999999999253e-09,5.189589744047790054e-04
8.619999999999990499e-09,4.697936457913340163e-04
8.639999999999999943e-09,3.807373499120220162e-04
8.659999999999999460e-09,2.574347209675220270e-04
8.680000000000000632e-09,1.077683268692790011e-04
8.700000000000010075e-09,-5.863656647297730304e-05
8.719999999999999666e-09,-2.310177161999960114e-04
8.739999999999999184e-09,-3.981540921187530111e-04
8.759999999999990429e-09,-5.490739347075119852e-04
8.779999999999999873e-09,-6.737481727310940232e-04
8.799999999999999390e-09,-7.637255795899780455e-04
8.820000000000000562e-09,-8.126696778331899892e-04
8.840000000000010005e-09,-8.167635476048879482e-04
8.859999999999999596e-09,-7.749569724036309629e-04
8.880000000000000768e-09,-6.890402455320410180e-04
8.899999999999990359e-09,-5.635398424099379759e-04
8.919999999999999803e-09,-4.054423542237439769e-04
8.939999999999999320e-09,-2.237638740773209990e-04
8.960000000000000492e-09,-2.899174910882949981e-05
8.980000000000009935e-09,1.675663507026889907e-04
8.999999999999999527e-09,3.544852503946370231e-04
9.020000000000000698e-09,5.209328919683149563e-04
9.039999999999990289e-09,6.573441601364129463e-04
9.059999999999999733e-09,7.560155962696219660e-04
9.079999999999999250e-09,8.115836302181160273e-04
9.100000000000000422e-09,8.213562563582829917e-04
9.120000000000009866e-09,7.854772711876209989e-04
9.139999999999999457e-09,7.069126985493849732e-04
9.160000000000000628e-09,5.912601954682190041e-04
9.179999999999990220e-09,4.463933551908800244e-04
9.199999999999999663e-09,2.819632052062130082e-04
9.219999999999999180e-09,1.087881838335069999e-04
9.240000000000000352e-09,-6.182909615822419910e-05
9.260000000000009796e-09,-2.188153672702799959e-04
9.279999999999999387e-09,-3.520256551168079746e-04
9.300000000000000559e-09,-4.528836918642260194e-04
9.319999999999990150e-09,-5.149234893199650023e-04
9.339999999999999593e-09,-5.341979579951200083e-04
9.360000000000000765e-09,-5.095287989490599910e-04
9.380000000000000282e-09,-4.425818606895669770e-04
9.400000000000009726e-09,-3.377631188555289734e-04
9.419999999999999317e-09,-2.019417129053419882e-04
9.440000000000000489e-09,-4.401735316276890166e-05
9.459999999999990080e-09,1.256407907895720050e-04
9.479999999999999523e-09,2.958485097663730249e-04
9.500000000000000695e-09,4.553131806289520043e-04
9.520000000000000212e-09,5.933481843480680048e-04
9.540000000000009656e-09,7.005501810096240439e-04
9.559999999999999247e-09,7.693966087175949835e-04
9.580000000000000419e-09,7.947257570815539473e-04
9.599999999999990010e-09,7.740691195634779925e-04
9.619999999999999454e-09,7.078149916626530046e-04
9.640000000000000625e-09,5.991928728282760368e-04
9.660000000000000143e-09,4.540794842654499795e-04
9.680000000000009586e-09,2.806384255295849765e-04
9.699999999999999177e-09,8.881595536321309624e-05
9.720000000000000349e-09,-1.102755614530779964e-04
9.739999999999989940e-09,-3.050479194412009857e-04
9.759999999999999384e-09,-4.841577707295420161e-04
9.780000000000000555e-09,-6.372125363841629536e-04
9.800000000000000073e-09,-7.554172107126320024e-04
9.820000000000009516e-09,-8.321214239859310103e-04
9.840000000000000762e-09,-8.632323704402170396e-04
9.860000000000000279e-09,-8.474676149828859820e-04
9.879999999999989870e-09,-7.864318367842349812e-04
9.899999999999999314e-09,-6.845126206076220096e-04
9.920000000000000485e-09,-5.486017732790049711e-04
9.940000000000000003e-09,-3.876596089527040135e-04
9.959999999999999520e-09,-2.121495233026459988e-04
9.980000000000000692e-09,-3.337834206977610099e-05
1.000000000000000021e-08,1.372161307445219887e-04
1.001999999999999973e-08,2.887856000086260161e-04
1.003999999999999924e-08,4.117545087742579819e-04
1.006000000000000042e-08,4.984230351001190003e-04
1.007999999999999993e-08,5.434519027406579678e-04
1.009999999999999945e-08,5.441984617798029502e-04
1.012000000000000062e-08,5.008828294052569512e-04
1.014000000000000014e-08,4.165735540682929798e-04
1.015999999999999966e-08,2.969936082092250159e-04
1.017999999999999917e-08,1.501588130757409935e-04
1.020000000000000035e-08,-1.412865627462429920e-05
1.021999999999999986e-08,-1.848999101806449977e-04
1.023999999999999938e-08,-3.507132163285340263e-04
1.026000000000000055e-08,-5.003784985955799696e-04
1.028000000000000007e-08,-6.236669006334810304e-04
1.029999999999999959e-08,-7.119607585344759878e-04
1.032000000000000076e-08,-7.588030411118719962e-04
1.034000000000000028e-08,-7.603116065160350464e-04
